id,word,original,addtime,hits,username,sex,country,code,langname,pathmp3,pathogg,num_votes,num_positive_votes,rate
5779645,december,December,7/25/2018 21:23,20,Gabrianne,f,United States,en,English,https://apifree.forvo.com/audio/3l34342g3c2235241p2o2l29233c282e35373o34341h3j2a2c2g3b2o1f3336291g3h322c262j232o22323f3o3h1b1p1m1h2a2l1j1j2e2e273i2l33261h3p3l2g2c2c2o3h2a3q3p3h1f27272h37233g1i2k2k3l3d233n1t1t_322a2p3i3m2c2e3k3m333532222k1k282k252b1k26371t1t,https://apifree.forvo.com/audio/2e2q3n1i2h1i3f263g3i2n262k3l3f3d3g2p1m3i2c2p2i3g21391p1g1n1k3o3m3b39391i3h2g1g1j3j1k2n3l3e3p3n3h263g36342j3d371j2i2b2p3j2a343j3m252b2g2d362b23272e1b21382d3l1n33273f2p353o2h1t1t_3d3i1g2638272i1k3n3d1l1i3i2e3q292d2m1b1p2k371t1t,0,0,0
13897,derby,Derby,4/26/2008 18:20,31880,evergreen,f,United States,en,English,https://apifree.forvo.com/audio/3q3m323832252h3d3o1m2o3d3e2q2p3i2k322n322h1n2c3o243g2i2o263p333m342k2g2g3g1h2i2e1m332d393l2m243e2j36382c2o233e292q321p1h1n3p31252837282h2q1i2o1h223h2b3n332f2f3p3l392929233n1t1t_271k1i3n1o353o3n2i2e3h211b3l1i1i2h2l273o23371t1t,https://apifree.forvo.com/audio/3a2e393i3f2m3c2h2h3b2p2h1m263g3a1b2n1g1k3d1l3o212h2m3c263e3o373k233k2m363c3i3g3k3933342j231h28262p2i331p26333d2o2h322b2e27343m273d342o3p3g3j2l2m1p3h3a1k1b3c2o312f1b2k1i3n3n1t1t_1g1k273c3p252h2e371f3j1n3q1p3o1i3j2i1f3g24211t1t,2,1,0
84959,derby,Derby,12/24/2008 0:57,31843,Peonygoat,m,Canada,en,English,https://apifree.forvo.com/audio/2n3e332c223j2l271l363k292g2e393k1g382f1o1i2e2m3h262h2f2m3h3e1o282a312q352f26243j1i1i263g3q3a1h322f2d3q3b281h1o2l2o1h3f1b1f263l3f2p383o2e3m392d2g1k2l1g3j2p3j333m3137341m3p371t1t_3m3d2d283j2l341l212m2n2d3b22273n243o32232m3n1t1t,https://apifree.forvo.com/audio/29362o2937342a2135371n2m3h3m33322i2138361j36381n2o342k3l2m34283o3k1o1l362h353o3l3j2l282q352o2q332h222g2f271k3l232j233g3p393a1n3o2p342o2o2a3o3k26213221263k28211n37391m333h3n1t1t_3j272h3a2n291b383j3j2m343g2l2a37312o27241o2h1t1t,0,0,0
530958,derby,Derby,3/31/2010 18:23,32470,London_and_Essex,m,Finland,en,English,https://apifree.forvo.com/audio/2g2i292421261j1l3h2a2a3n3b352i3a3h2o2o3134312g2c3f2p26262h362p383d3b3o3j3o3n1f2g3q1b363d3h271m2d2h2h1o3l272k2b371i3m323q381f2j1g3a3h3o262k322g2d311b1n1p3p382b3f3j2q22323g3n1t1t_3d332n2e3g372p3h3e1h2g382a2m272c3c1o221m1l371t1t,https://apifree.forvo.com/audio/3n1h2g3c2o1i1l262l3q2p3f262e211l253e231m2j3f1h2l2q312g38222f1f2i39292l3n2b3q221k263p2g2l1m3m322g352q3l2a2h2n2h273k2n211l272q3o282k3629272i3n392n2l1j32233c3o3m2c35243g262m2h1t1t_36272p1h3c322k2g332m3o213q1m381l33372d1j252h1t1t,2,2,2
618152,derby,Derby,6/7/2010 13:27,31970,everydayperson,m,United Kingdom,en,English,https://apifree.forvo.com/audio/1l3k241o2g2e1p2d2h2j3h1n2h3m1f2d242h383c3g1g3h1f3m2c3l3i2e1i1j2g2335353b3q3l3i2b3e243j2f3a2b22353d3e37213b1n2l2k25362a1j3d2e36362o1m1k3j1k312b2q1h3o3i3a37372l2c2n342l362g371t1t_1m223l311h3f282l2j2e3e2e283a3g1m2g222l3f3i3n1t1t,https://apifree.forvo.com/audio/313i293f1k3o242b1j371i223k3e3j1j3l3d3d2j262h1b1m3h1k1b3p2m3n28313h1b283q2a3n2d2k1h2d2c261n3c3n1j2e3q2e2l321f3733363i2e3g241l3j3i273p2m1f31373a2g1h3e2d352b1i1f2k242e242m33211t1t_2h1n22223b3q2g312o2q1g3c3a233m292k263j361g2h1t1t,0,0,0
1098038,derby,Derby,4/14/2011 6:17,31938,enfield,f,United Kingdom,en,English,https://apifree.forvo.com/audio/2m2j381p3b2d1g1l251f3k1f2o3k2c2l2b1g213n333i3d282d3b3e24351i2h253g2k3b393133272q1j233m2q2i3d232g1j2b3g2d3f2n1k3n253p3e1g3k3g353f1h24263b1g3j341p2631212f381n1l282l1g393i1b211t1t_1p31381l291n1l34381b36313j3g1k221k1k2426312h1t1t,https://apifree.forvo.com/audio/241o2b1m3k1m382i1h2a32293f3b3k3d2a3f2k3n391k1m333a1n391g2j3d3a3f3l3e2126231k3h3n343e1m352a1p3f3f361p1k2k3m393a1k263n252q2p1i3g261l3o2b3f3n382k2j3q1g3i1g3134332n3427322p3n2h1t1t_2437313p3f1o25232p391n2e381o1o3n2p2l29253d211t1t,0,0,0
1590200,derby,Derby,5/28/2012 19:38,32194,shermanway,m,United States,en,English,https://apifree.forvo.com/audio/313f261b242b2m3n3q2i252f2e371b382k2h2m2i3o291k2e3n3p1b2d1h35233d2f2o1m2k28342a3d32371p242b2f3f39383n2i2b3b2b2p3g2h1b2f212f2i253h1h2a2i3j2d3q1o3c3k3d1l1k363h3d3f382a25293b3n1t1t_3o2l381j2c2m282f3j3p1k2g2m3h2l3e353m2728352h1t1t,https://apifree.forvo.com/audio/3g2k2p2c391l3a3m2n2d1n31313l3o341f382q3g1p2e282q3l22281g3l3o1p2m383i3m261h2124342h2g2c3m3f1i2l2e282e1b2l3e3n2n3334373i272l24352p3n1p1m3n3a1h3o2g1j362c3a293m1b3421373g3j37371t1t_3h1o2i2k2d322q2d362i2b2b351m1p323i23392b353n1t1t,1,1,1
1663311,derby,Derby,7/17/2012 4:01,31863,NinjaRobot,f,Australia,en,English,https://apifree.forvo.com/audio/33283l3b2e2c1l1i372p3f2i3a2h3n323e2c391p2o3c3a2i31373k39353b2b2d1n1f283k2h353535282j3h343q283n2c3g2a382o2n3f1o2a343c1l222q1k3l392j253h3h291n231j3d1n2b313k1g3e3g1i3d3a1b1l3n1t1t_1h2j2h3d2n2m1j341k24232d253e3o34213p311j1i371t1t,https://apifree.forvo.com/audio/3f2n1g3h3b2g1l3a3m3n342l3d2q283n3p1l1o1b3l3n3k1h2p3e3e2p2g282p2i241j2e332g372h283j22353n2h2m3o2i2g342e341l3n3i3q3d253n2k3c2g3b2l383k321p2d3k3i1p3e322c2n1l1i2e3h2625253l1g3n1t1t_263c3h2c2f3h1n271l2o3n2h3d2g1j1o243f2a2d3j2h1t1t,0,0,0
1926696,derby,Derby,12/26/2012 22:28,31815,Kentucky_Jurist,m,United States,en,English,https://apifree.forvo.com/audio/313k351l3b29263n2f322g2d3n362f2d3m3i2l3k3p2q1i3h273d34263q1f3l3q223b293b3o2g232f371m1f2c3n372a1k3l3f372p1f1h2a3h3h2q363g1i2g1k1f223f313d36311h3h343b3n2j3m2a3i371k3h3l2j3j2h1t1t_1l3q3p3n2e2n312d24371g3l2c3p3m1p3f383d212i211t1t,https://apifree.forvo.com/audio/2c3a3e3f3c2h35391n262434363p2a351g243f2n3b1m2k2b3g1f3e1k3l312m2j2m2h2c1j3g3l2d3e3a251g2f3m31273b223e1b2n253i3p2936373c29362c2q2q3g1j3c2l1h2a3h1n3p3j2f3i1j3h3i1f2i21283e1p371t1t_3f1o2m252o1m1f3g1g3e2l1n24291m1p1b1f2n1f1f2h1t1t,1,0,-1
2468443,derby,Derby,9/18/2013 23:14,32354,mightymouse,m,United States,en,English,https://apifree.forvo.com/audio/23263h221k2e1k2a1i1o2p3g1j222p3m2i2j273i2p38231k32281f1j223831332m2e2f343l2o373c3o3k2a352j2j2h27372c3n1f232a2l2a3p211g212h3e321j_2d2b2b1o2d323g1f361k2l2p1o3e2p2c3n1g36353o2h1t1t,https://apifree.forvo.com/audio/31392h2c2n3p1j3j22392l2i3o3c2l3e1j36313c383o2j3l1n252b1n3g3k3e2i3i2b21283b39221l2j2h393k271k2h3m1l3g1j212d2m3l271h3d3k2d2h3k283m_3222252m3g3d3o2f2p2h3p35343a373f2f3p3p2p36211t1t,2,2,2
4016845,derby,Derby,11/28/2015 16:55,15618,Monarc,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2l351n3g2j2i2p2k2k3g1f1j1h2e3k2a371g3b1m3m1g3q2k3n3d273d271i2k351i1k38333c2o3m1k1p1i1g3m3d35213i1o3c2e1b272f1h1j2q2e3n262f342i1i_1g37393p2m342p2h3d2b2m2l27232o2f1f3a262p1o3n1t1t,https://apifree.forvo.com/audio/3o2e2q3d2o2q3j3n3f1l24283d3m1f3g3e1i1j3a1h2g2m3p3a2n3935271h3l263q2c2323272a392p3n2b3c3g2m1k1b3h3l1p3a1l333k36372228243h3132273q_322g3m1j35291n3d2p1b341m26292q3k342h1o1g2k211t1t,3,3,3
